CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
17828,110.0,3,1076.66,3,4,4,344,Others
17829,299.0,1,889.24,1,2,4,124,At Risk
17830,120.0,3,398.7,3,4,2,342,Others
17831,182.0,1,35.4,2,2,1,221,Others
17832,50.0,1,155.37,4,2,1,421,Others
17835,151.0,1,114.14,2,2,1,221,Others
17836,48.0,1,110.21,4,2,1,421,Others
17837,43.0,6,1179.28,5,5,4,554,Recent Customers
17838,31.0,4,2312.7,5,4,5,545,Recent Customers
17839,43.0,1,338.8,5,2,2,522,Recent Customers
17841,3.0,107,34236.19,5,5,5,555,Champions
17843,99.0,1,205.48,3,2,1,321,Others
17844,107.0,1,51.56,3,2,1,321,Others
17846,86.0,1,2033.1,3,2,5,325,Big Spenders
17848,82.0,9,901.2,3,5,4,354,Loyal Customers
17849,70.0,4,605.8,4,4,3,443,Others
17850,666.0,34,5391.21,1,5,5,155,Loyal Customers
17854,157.0,2,311.26,2,3,2,232,Others
17855,666.0,1,208.97,1,2,1,121,At Risk
17856,120.0,4,1418.03,3,4,4,344,Others
17857,32.0,22,25903.04,5,5,5,555,Champions
17858,2.0,12,5155.66,5,5,5,555,Champions
17859,130.0,1,148.21,2,2,1,221,Others
17860,546.0,1,252.8,1,2,2,122,At Risk
17861,60.0,7,1853.65,4,5,4,454,Loyal Customers
17862,324.0,1,330.9,1,2,2,122,At Risk
17863,81.0,5,2127.3,3,5,5,355,Loyal Customers
17864,31.0,2,480.72,5,3,3,533,Recent Customers
17865,1.0,20,10526.32,5,5,5,555,Champions
17866,143.0,1,329.65,2,2,2,222,Others
17867,90.0,6,1197.1,3,5,4,354,Loyal Customers
17869,108.0,5,428.18,3,5,2,352,Loyal Customers
17870,46.0,11,1518.33,4,5,4,454,Loyal Customers
17871,205.0,1,155.9,2,2,1,221,Others
17873,81.0,5,1859.16,3,5,4,354,Loyal Customers
17874,157.0,6,683.46,2,5,3,253,Loyal Customers
17877,171.0,1,237.61,2,2,1,221,Others
17878,44.0,1,379.45,4,2,2,422,Others
17879,174.0,1,178.52,2,2,1,221,Others
17880,424.0,1,458.92,1,2,3,123,At Risk
17881,130.0,1,133.35,2,2,1,221,Others
17883,87.0,3,382.67,3,4,2,342,Others
17884,181.0,4,717.45,2,4,3,243,Others
17886,121.0,3,899.61,2,4,4,244,Others
17887,305.0,1,111.35,1,2,1,121,At Risk
17888,35.0,6,403.15,5,5,2,552,Recent Customers
17889,35.0,2,203.87,5,3,1,531,Recent Customers
17890,323.0,2,602.09,1,3,3,133,At Risk
17891,163.0,1,203.86,2,2,1,221,Others
17892,57.0,3,244.1,4,4,2,442,Others
17893,226.0,1,112.25,1,2,1,121,At Risk
17894,72.0,8,1119.81,3,5,4,354,Loyal Customers
17895,45.0,1,98.0,4,2,1,421,Others
17897,173.0,3,566.6,2,4,3,243,Others
17898,86.0,2,152.06,3,3,1,331,Others
17899,278.0,1,155.8,1,2,1,121,At Risk
17900,307.0,2,112.2,1,3,1,131,At Risk
17901,60.0,1,110.38,4,2,1,421,Others
17905,72.0,4,800.24,3,4,3,343,Others
17906,189.0,1,72.9,2,2,1,221,Others
17908,697.0,1,243.28,1,2,2,122,At Risk
17912,311.0,5,311.01,1,5,2,152,Loyal Customers
17913,356.0,1,218.05,1,2,1,121,At Risk
17914,181.0,1,336.43,2,2,2,222,Others
17917,46.0,3,341.28,4,4,2,442,Others
17919,1.0,1,1304.04,5,2,4,524,Recent Customers
17920,54.0,14,3701.41,4,5,5,455,Loyal Customers
17921,149.0,3,601.76,2,4,3,243,Others
17923,310.0,1,207.5,1,2,1,121,At Risk
17924,38.0,4,1095.42,5,4,4,544,Recent Customers
17925,666.0,1,244.08,1,2,2,122,At Risk
17926,134.0,2,397.29,2,3,2,232,Others
17928,46.0,2,212.54,4,3,1,431,Others
17929,113.0,3,707.0,3,4,3,343,Others
17930,72.0,4,1417.44,3,4,4,344,Others
17931,135.0,2,408.36,2,3,2,232,Others
17932,5.0,3,1331.57,5,4,4,544,Recent Customers
17934,52.0,1,65.8,4,2,1,421,Others
17935,139.0,2,145.79,2,3,1,231,Others
17936,242.0,1,389.84,1,2,2,122,At Risk
17937,115.0,7,4301.22,3,5,5,355,Loyal Customers
17939,278.0,1,99.14,1,2,1,121,At Risk
17940,50.0,10,4106.44,4,5,5,455,Loyal Customers
17941,336.0,1,304.56,1,2,2,122,At Risk
17942,301.0,1,77.5,1,2,1,121,At Risk
17946,234.0,2,149.58,1,3,1,131,At Risk
17947,302.0,1,176.68,1,2,1,121,At Risk
17948,148.0,1,358.56,2,2,2,222,Others
17949,3.0,43,57114.16,5,5,5,555,Champions
17950,73.0,3,482.2,3,4,3,343,Others
17951,40.0,3,1008.54,5,4,4,544,Recent Customers
17954,124.0,11,2183.17,2,5,5,255,Loyal Customers
17955,199.0,4,557.3,2,4,3,243,Others
17956,250.0,1,12.75,1,2,1,121,At Risk
17958,117.0,1,508.46,3,2,3,323,Others
17960,172.0,1,73.78,2,2,1,221,Others
17961,1.0,37,1279.79,5,5,4,554,Recent Customers
17962,143.0,1,102.83,2,2,1,221,Others
17964,121.0,2,471.7,2,3,3,233,Others
17965,9.0,13,2574.11,5,5,5,555,Champions
17966,33.0,5,1098.43,5,5,4,554,Recent Customers
17967,638.0,1,123.07,1,2,1,121,At Risk
17968,697.0,1,277.35,1,2,2,122,At Risk
17969,167.0,2,228.2,2,3,1,231,Others
17970,5.0,1,582.59,5,2,3,523,Recent Customers
17972,6.0,1,136.04,5,2,1,521,Recent Customers
17973,52.0,1,337.04,4,2,2,422,Others
17974,45.0,2,308.32,4,3,2,432,Others
17975,115.0,11,3956.0,3,5,5,355,Loyal Customers
17976,666.0,1,353.19,1,2,2,122,At Risk
17977,60.0,1,288.14,4,2,2,422,Others
17978,454.0,1,300.92,1,2,2,122,At Risk
17979,169.0,4,757.71,2,4,3,243,Others
17980,166.0,3,811.45,2,4,3,243,Others
17984,146.0,1,152.68,2,2,1,221,Others
17986,57.0,1,20.8,4,2,1,421,Others
17987,157.0,1,198.57,2,2,1,221,Others
17988,118.0,5,146.0,3,5,1,351,Loyal Customers
17990,237.0,3,630.84,1,4,3,143,At Risk
17991,226.0,2,93.35,1,3,1,131,At Risk
17994,37.0,4,678.49,5,4,3,543,Recent Customers
17995,282.0,1,76.1,1,2,1,121,At Risk
17997,64.0,8,1970.67,4,5,5,455,Loyal Customers
17999,302.0,2,382.06,1,3,2,132,At Risk
18001,87.0,1,252.23,3,2,2,322,Others
18004,363.0,1,169.47,1,2,1,121,At Risk
18005,48.0,2,249.72,4,3,2,432,Others
18008,36.0,9,2116.19,5,5,5,555,Champions
18009,236.0,1,257.34,1,2,2,122,At Risk
18010,257.0,1,174.8,1,2,1,121,At Risk
18011,697.0,1,102.79,1,2,1,121,At Risk
18013,156.0,2,187.29,2,3,1,231,Others
18014,29.0,1,166.42,5,2,1,521,Recent Customers
18015,212.0,1,120.03,2,2,1,221,Others
18016,75.0,5,1483.56,3,5,4,354,Loyal Customers
18017,82.0,3,523.0,3,4,3,343,Others
18018,109.0,2,122.14,3,3,1,331,Others
18019,52.0,1,38.45,4,2,1,421,Others
18022,243.0,1,668.11,1,2,3,123,At Risk
18024,64.0,2,389.78,4,3,2,432,Others
18027,304.0,1,115.31,1,2,1,121,At Risk
18030,43.0,2,230.65,5,3,1,531,Recent Customers
18032,100.0,1,73.5,3,2,1,321,Others
18035,44.0,3,730.4,4,4,3,443,Others
18036,106.0,3,405.62,3,4,2,342,Others
18037,125.0,6,70.02,2,5,1,251,Loyal Customers
18040,128.0,1,239.0,2,2,2,222,Others
18041,66.0,19,3695.05,4,5,5,455,Loyal Customers
18042,54.0,1,165.05,4,2,1,421,Others
18043,207.0,2,451.81,2,3,2,232,Others
18044,88.0,10,2088.6,3,5,5,355,Loyal Customers
18045,46.0,1,189.4,4,2,1,421,Others
18048,204.0,2,172.29,2,3,1,231,Others
18050,360.0,1,74.4,1,2,1,121,At Risk
18053,71.0,1,300.02,4,2,2,422,Others
18055,40.0,10,6784.19,5,5,5,555,Champions
18056,289.0,1,363.65,1,2,2,122,At Risk
18059,45.0,1,95.78,4,2,1,421,Others
18061,33.0,8,1793.51,5,5,4,554,Recent Customers
18062,174.0,3,720.52,2,4,3,243,Others
18064,134.0,2,814.0,2,3,3,233,Others
18065,87.0,14,2392.83,3,5,5,355,Loyal Customers
18066,76.0,1,318.0,3,2,2,322,Others
18067,41.0,1,396.33,5,2,2,522,Recent Customers
18068,290.0,1,101.7,1,2,1,121,At Risk
18069,1.0,4,1781.97,5,4,4,544,Recent Customers
18071,258.0,2,453.0,1,3,2,132,At Risk
18072,157.0,1,247.44,2,2,2,222,Others
18073,115.0,12,3877.52,3,5,5,355,Loyal Customers
18074,697.0,1,489.6,1,2,3,123,At Risk
18075,99.0,8,1957.75,3,5,5,355,Loyal Customers
18077,32.0,11,2633.01,5,5,5,555,Champions
18078,188.0,2,336.13,2,3,2,232,Others
18079,46.0,4,3651.97,4,4,5,445,Big Spenders
18080,36.0,1,841.5,5,2,3,523,Recent Customers
18081,113.0,3,343.45,3,4,2,342,Others
18085,331.0,2,689.95,1,3,3,133,At Risk
18086,68.0,1,101.34,4,2,1,421,Others
18087,291.0,2,4055.72,1,3,5,135,Big Spenders
18092,2.0,11,9068.26,5,5,5,555,Champions
18093,32.0,4,2106.52,5,4,5,545,Recent Customers
18094,82.0,7,3017.3,3,5,5,355,Loyal Customers
18095,39.0,2,580.05,5,3,3,533,Recent Customers
18096,58.0,1,474.05,4,2,3,423,Others
18097,206.0,6,2697.8,2,5,5,255,Loyal Customers
18099,246.0,1,168.31,1,2,1,121,At Risk
18101,144.0,1,110.23,2,2,1,221,Others
18102,50.0,51,236383.77,4,5,5,455,Loyal Customers
18104,302.0,1,754.64,1,2,3,123,At Risk
18105,302.0,1,113.48,1,2,1,121,At Risk
18106,330.0,1,430.7,1,2,2,122,At Risk
18108,255.0,1,271.0,1,2,2,122,At Risk
18109,4.0,24,7130.6,5,5,5,555,Champions
18112,167.0,1,196.64,2,2,1,221,Others
18113,546.0,1,76.32,1,2,1,121,At Risk
18114,291.0,1,220.1,1,2,1,121,At Risk
18116,235.0,7,1254.47,1,5,4,154,Loyal Customers
18118,29.0,24,5151.36,5,5,5,555,Champions
18119,516.0,1,181.12,1,2,1,121,At Risk
18120,96.0,1,111.15,3,2,1,321,Others
18121,125.0,2,673.1,2,3,3,233,Others
18122,3.0,5,1404.24,5,5,4,554,Recent Customers
18123,121.0,1,323.48,2,2,2,222,Others
18125,60.0,4,1142.99,4,4,4,444,Others
18127,134.0,1,139.6,2,2,1,221,Others
18129,67.0,1,112.55,4,2,1,421,Others
18130,29.0,2,769.77,5,3,3,533,Recent Customers
18133,35.0,1,931.5,5,2,4,524,Recent Customers
18135,60.0,5,681.91,4,5,3,453,Loyal Customers
18136,5.0,2,600.85,5,3,3,533,Recent Customers
18138,296.0,1,152.65,1,2,1,121,At Risk
18142,127.0,2,1019.52,2,3,4,234,Others
18143,117.0,2,1000.16,3,3,4,334,Others
18144,35.0,12,2888.75,5,5,5,555,Champions
18145,88.0,3,2103.25,3,4,5,345,Big Spenders
18146,141.0,2,160.35,2,3,1,231,Others
18147,46.0,2,179.34,4,3,1,431,Others
18149,37.0,3,612.08,5,4,3,543,Recent Customers
18150,141.0,3,566.58,2,4,3,243,Others
18151,135.0,2,653.35,2,3,3,233,Others
18154,44.0,2,399.19,4,3,2,432,Others
18155,76.0,3,371.62,3,4,2,342,Others
18156,577.0,1,206.23,1,2,1,121,At Risk
18158,1.0,1,343.8,5,2,2,522,Recent Customers
18159,38.0,1,530.15,5,2,3,523,Recent Customers
18160,58.0,2,638.06,4,3,3,433,Others
18161,141.0,3,771.26,2,4,3,243,Others
18164,302.0,1,399.65,1,2,2,122,At Risk
18165,178.0,1,302.46,2,2,2,222,Others
18167,106.0,2,889.08,3,3,4,334,Others
18168,69.0,6,1169.94,4,5,4,454,Loyal Customers
18170,113.0,3,980.31,3,4,4,344,Others
18171,70.0,4,994.31,4,4,4,444,Others
18172,5.0,19,7153.68,5,5,5,555,Champions
18173,68.0,4,2106.84,4,4,5,445,Big Spenders
18174,301.0,1,104.0,1,2,1,121,At Risk
18176,359.0,1,476.35,1,2,3,123,At Risk
18177,121.0,6,1341.42,2,5,4,254,Loyal Customers
18178,249.0,4,1590.81,1,4,4,144,At Risk
18179,54.0,5,1572.59,4,5,4,454,Loyal Customers
18180,1.0,5,1517.09,5,5,4,554,Recent Customers
18183,68.0,2,632.07,4,3,3,433,Others
18185,250.0,1,304.25,1,2,2,122,At Risk
18188,78.0,2,1608.28,3,3,4,334,Others
18189,78.0,2,1090.24,3,3,4,334,Others
18190,193.0,2,284.46,2,3,2,232,Others
18191,262.0,1,207.8,1,2,1,121,At Risk
18192,72.0,1,957.97,3,2,4,324,Others
18193,166.0,1,243.76,2,2,2,222,Others
18194,83.0,1,973.84,3,2,4,324,Others
18196,215.0,2,689.13,1,3,3,133,At Risk
18198,72.0,17,5425.56,3,5,5,355,Loyal Customers
18200,107.0,1,163.8,3,2,1,321,Others
18202,200.0,3,1396.99,2,4,4,244,Others
18203,217.0,1,160.42,1,2,1,121,At Risk
18204,72.0,3,1993.7,3,4,5,345,Big Spenders
18205,75.0,2,517.36,3,3,3,333,Others
18209,29.0,1,139.1,5,2,1,521,Recent Customers
18210,52.0,4,1900.04,4,4,4,444,Others
18211,44.0,4,550.87,4,4,3,443,Others
18212,327.0,1,248.42,1,2,2,122,At Risk
18213,237.0,1,232.48,1,2,1,121,At Risk
18215,31.0,1,299.34,5,2,2,522,Recent Customers
18216,121.0,1,481.75,2,2,3,223,Others
18217,60.0,2,621.75,4,3,3,433,Others
18218,5.0,2,662.08,5,3,3,533,Recent Customers
18219,44.0,10,2069.77,4,5,5,455,Loyal Customers
18220,227.0,1,305.28,1,2,2,122,At Risk
18221,5.0,3,706.86,5,4,3,543,Recent Customers
18222,123.0,1,443.0,2,2,2,222,Others
18223,40.0,13,6004.11,5,5,5,555,Champions
18224,264.0,1,158.95,1,2,1,121,At Risk
18225,44.0,10,4782.42,4,5,5,455,Loyal Customers
18226,32.0,11,5228.05,5,5,5,555,Champions
18227,188.0,1,93.75,2,2,1,221,Others
18228,57.0,2,779.9,4,3,3,433,Others
18229,71.0,17,6267.46,4,5,5,455,Loyal Customers
18230,60.0,6,2490.16,4,5,5,455,Loyal Customers
18231,193.0,5,2083.27,2,5,5,255,Loyal Customers
18232,82.0,4,592.97,3,4,3,343,Others
18233,326.0,1,440.0,1,2,2,122,At Risk
18235,32.0,3,1796.48,5,4,4,544,Recent Customers
18236,60.0,6,882.24,4,5,3,453,Loyal Customers
18237,2.0,4,851.3,5,4,3,543,Recent Customers
18239,219.0,5,1561.61,1,5,4,154,Loyal Customers
18240,47.0,1,422.58,4,2,2,422,Others
18241,50.0,15,1829.7,4,5,4,454,Loyal Customers
18242,66.0,4,2232.49,4,4,5,445,Big Spenders
18245,5.0,7,2567.06,5,5,5,555,Champions
18246,234.0,1,232.9,1,2,1,121,At Risk
18248,93.0,2,804.02,3,3,3,333,Others
18250,311.0,1,349.27,1,2,2,122,At Risk
18251,88.0,1,4314.72,3,2,5,325,Big Spenders
18252,51.0,2,526.67,4,3,3,433,Others
18255,31.0,1,103.3,5,2,1,521,Recent Customers
18257,40.0,6,1805.25,5,5,4,554,Recent Customers
18259,86.0,2,1268.2,3,3,4,334,Others
18260,100.0,6,2643.2,3,5,5,355,Loyal Customers
18261,44.0,2,324.24,4,3,2,432,Others
18262,141.0,1,149.48,2,2,1,221,Others
18263,156.0,2,811.4,2,3,3,233,Others
18265,73.0,2,801.51,3,3,3,333,Others
18268,135.0,1,25.5,2,2,1,221,Others
18269,485.0,1,168.6,1,2,1,121,At Risk
18270,267.0,2,283.15,1,3,2,132,At Risk
18272,3.0,6,3078.58,5,5,5,555,Champions
18273,151.0,3,204.0,2,4,1,241,Others
18274,90.0,1,175.92,3,2,1,321,Others
18276,44.0,1,335.86,4,2,2,422,Others
18278,74.0,1,173.9,3,2,1,321,Others
18280,160.0,1,180.6,2,2,1,221,Others
18281,4.0,1,80.82,5,2,1,521,Recent Customers
18282,216.0,2,178.05,1,3,1,131,At Risk
18283,44.0,14,1557.62,4,5,4,454,Loyal Customers
18287,43.0,2,835.96,5,3,3,533,Recent Customers
